6 NN, ProximalPhalanxOutlineCorrect, 0.845360824742268
7 NN, ProximalPhalanxOutlineCorrect, 0.8419243986254296
8 NN, ProximalPhalanxOutlineCorrect, 0.8384879725085911
9 NN, ProximalPhalanxOutlineCorrect, 0.8247422680412371
1 NN, ProximalPhalanxOutlineAgeGroup, 0.7853658536585366
3 NN, ProximalPhalanxOutlineAgeGroup, 0.8195121951219512
4 NN, ProximalPhalanxOutlineAgeGroup, 0.8195121951219512
5 NN, ProximalPhalanxOutlineAgeGroup, 0.824390243902439
6 NN, ProximalPhalanxOutlineAgeGroup, 0.8292682926829268
7 NN, ProximalPhalanxOutlineAgeGroup, 0.8341463414634146
8 NN, ProximalPhalanxOutlineAgeGroup, 0.8341463414634146
9 NN, ProximalPhalanxOutlineAgeGroup, 0.8341463414634146
1 NN, ProximalPhalanxTW, 0.7073170731707317
3 NN, ProximalPhalanxTW, 0.7707317073170732
4 NN, ProximalPhalanxTW, 0.7853658536585366
5 NN, ProximalPhalanxTW, 0.8
6 NN, ProximalPhalanxTW, 0.7902439024390244
7 NN, ProximalPhalanxTW, 0.7951219512195122
8 NN, ProximalPhalanxTW, 0.7951219512195122
9 NN, ProximalPhalanxTW, 0.8
1 NN, RefrigerationDevices, 0.39466666666666667
3 NN, RefrigerationDevices, 0.37866666666666665
4 NN, RefrigerationDevices, 0.38666666666666666
5 NN, RefrigerationDevices, 0.384
6 NN, RefrigerationDevices, 0.4026666666666667
7 NN, RefrigerationDevices, 0.41333333333333333
8 NN, RefrigerationDevices, 0.408
9 NN, RefrigerationDevices, 0.4026666666666667
1 NN, ScreenType, 0.36
3 NN, ScreenType, 0.38133333333333336
4 NN, ScreenType, 0.4
5 NN, ScreenType, 0.4053333333333333
6 NN, ScreenType, 0.4106666666666667
7 NN, ScreenType, 0.3973333333333333
8 NN, ScreenType, 0.39466666666666667
9 NN, ScreenType, 0.4
1 NN, ShapeletSim, 0.5388888888888889
3 NN, ShapeletSim, 0.5277777777777778
